Chromosome	Position(bp)	Rate(cM/Mb)
chr14	31251447	0.138575
chr14	31251481	0.138193
chr14	31251638	0.138284
chr14	31251897	0.138368
chr14	31252963	0.138327
chr14	31253802	0.139212
chr14	31254420	0.13957
chr14	31256505	0.24550900000000003
chr14	31257179	0.897985
chr14	31258122	0.88325
chr14	31260039	0.266489
chr14	31262229	0.276426
chr14	31264436	0.305101
chr14	31268342	0.320196
chr14	31269836	0.320206
chr14	31270450	1.371851
chr14	31275703	0.212732
chr14	31282833	0.107107
chr14	31283458	0.09116499999999998
chr14	31284911	0.08411500000000001
chr14	31284967	0.075943
chr14	31290433	0.07496
chr14	31294968	0.074114
chr14	31297578	0.074147
chr14	31299025	0.074176
chr14	31299047	0.07429
chr14	31302726	0.074293
chr14	31306770	0.074712
chr14	31308636	0.076377
chr14	31310040	0.081013
chr14	31314898	0.084165
chr14	31316473	0.145458
chr14	31317729	0.145785
chr14	31318351	0.62641
chr14	31319624	0.6273110000000001
chr14	31321359	2.578938
chr14	31321711	0.145063
chr14	31326136	0.206469
chr14	31326155	0.21367099999999997
chr14	31327669	1.01036
chr14	31328257	0.027509
chr14	31332324	0.027287
chr14	31333676	0.014276
chr14	31335047	0.014143
chr14	31336930	0.013462999999999998
chr14	31339706	0.013323
chr14	31340280	0.013286
chr14	31341229	0.013286
chr14	31341354	0.013281
chr14	31341931	0.013281
chr14	31343361	0.013281
chr14	31346168	0.013458
chr14	31346428	0.014206000000000002
chr14	31347190	0.014808999999999998
chr14	31348726	0.029014
chr14	31348989	0.055917
chr14	31349841	0.070359
chr14	31350707	0.09818
chr14	31352373	0.108583
chr14	31354265	0.091127
chr14	31354534	0.055611
chr14	31354678	0.031896
chr14	31354975	0.035406
chr14	31356231	0.034423
chr14	31358870	0.145962
chr14	31360151	0.145962
chr14	31361500	0.148788
chr14	31366573	0.029930999999999996
chr14	31367154	0.006838000000000001
chr14	31368564	0.006954999999999999
chr14	31371105	0.0169
chr14	31371956	0.034847
chr14	31375079	0.04349200000000001
chr14	31375196	0.050928
chr14	31376751	0.053192
chr14	31380108	0.05319900000000001
chr14	31380318	0.053186000000000004
chr14	31383584	0.053186
chr14	31388231	0.080737
chr14	31388296	0.109941
chr14	31388628	0.168604
chr14	31388819	7.452174
chr14	31389003	0.383171
chr14	31390170	0.389803
chr14	31391330	0.395199
chr14	31392728	0.420767
chr14	31394019	0.619265
chr14	31394320	0.573654
chr14	31395094	0.567051
chr14	31395279	0.558208
chr14	31395606	0.549422
chr14	31395618	0.205012
chr14	31396229	0.202003
chr14	31397281	0.17345299999999997
chr14	31398825	0.173189
chr14	31399056	0.054969
chr14	31402669	0.05497
chr14	31403832	0.054963000000000005
chr14	31405143	0.053526
chr14	31405843	0.052862
chr14	31406563	0.052659
chr14	31408113	0.052659
chr14	31408140	0.052663
chr14	31411653	0.053203
chr14	31412178	0.055088000000000005
chr14	31412216	0.055045
chr14	31413002	0.055047
chr14	31413113	0.05503
chr14	31413246	0.055023
chr14	31413267	0.105288
chr14	31421193	0.105266
chr14	31421398	0.105129
chr14	31423981	0.105246
chr14	31426251	0.734255
chr14	31426540	1.007115
chr14	31426768	1.124016
chr14	31428910	0.316516
chr14	31431663	0.155945
chr14	31432071	0.138015
chr14	31432148	0.129205
chr14	31432493	0.128849
chr14	31433856	0.019756
chr14	31434954	0.019535
chr14	31439100	0.019535
chr14	31439873	0.019535
chr14	31440039	0.019525
chr14	31442991	0.019587
chr14	31444156	0.021623
chr14	31444232	0.023835999999999996
chr14	31444416	0.027494
chr14	31444605	0.033456
chr14	31445854	0.042861
chr14	31446010	0.053491
chr14	31447491	0.059103
chr14	31449489	0.049647
chr14	31449751	0.041544
chr14	31449817	0.036336
chr14	31450081	0.033289
chr14	31450188	0.030444
chr14	31450522	0.028856
chr14	31454477	0.028896999999999996
chr14	31454626	0.028964
chr14	31455884	0.029044
chr14	31456723	0.029044
chr14	31458169	0.031229
chr14	31458416	0.031235
chr14	31458725	0.040091
chr14	31459450	0.058199
chr14	31467479	0.058199
chr14	31468478	0.262908
chr14	31469702	0.03049
chr14	31473229	0.030464
chr14	31475284	0.03044
chr14	31475517	0.030471000000000005
chr14	31476982	0.030468
chr14	31477407	0.030663
chr14	31478146	0.040769
chr14	31478390	0.064413
chr14	31479314	0.064418
chr14	31479496	2.40722
chr14	31479823	0.8392649999999999
chr14	31480240	0.850158
chr14	31480315	15.420054
chr14	31481137	14.067015
chr14	31481285	0.89338
chr14	31483538	0.8254360000000001
chr14	31483548	0.749301
chr14	31484875	0.585687
chr14	31486543	0.533279
chr14	31489277	2.056147
chr14	31489360	4.031932
chr14	31489555	4.069647
chr14	31489750	4.060454
chr14	31491534	4.056311
chr14	31491689	0.44470600000000005
chr14	31502891	0.444403
chr14	31503065	0.329999
chr14	31503083	0.213893
chr14	31503960	0.188077
chr14	31504320	0.178069
chr14	31505003	0.17747000000000002
chr14	31505201	0.177016
chr14	31505662	0.175638
chr14	31507272	0.176722
chr14	31507919	0.181739
chr14	31508519	0.18903399999999998
chr14	31508532	0.189051
chr14	31508593	0.19851199999999997
chr14	31509028	0.21964399999999998
chr14	31513887	0.436393
chr14	31514165	1.042751
chr14	31514535	0.748493
chr14	31514548	0.450716
chr14	31514658	0.319784
chr14	31514815	0.248075
chr14	31515312	0.239864
chr14	31516266	0.261877
chr14	31516292	0.29019
chr14	31516623	0.298883
chr14	31516631	0.320367
chr14	31517550	0.320088
chr14	31517722	0.318637
chr14	31519697	0.397493
chr14	31519743	0.466621
chr14	31520011	0.289723
chr14	31520027	0.290141
chr14	31520532	0.26952
chr14	31520696	0.24285299999999999
chr14	31521053	0.224914
chr14	31523622	0.22968199999999997
chr14	31523925	0.235856
chr14	31526531	0.238226
chr14	31528707	0.245422
chr14	31528775	0.24796599999999996
chr14	31529006	0.264638
chr14	31530387	0.272391
chr14	31530569	0.484511
chr14	31531638	0.490602
chr14	31533931	0.4927889999999999
chr14	31535322	0.494573
chr14	31535367	0.49679799999999996
chr14	31535916	0.497904
chr14	31536177	0.49942400000000003
chr14	31536363	0.501877
chr14	31537682	0.502614
chr14	31538088	0.501895
chr14	31538111	0.500797
chr14	31538167	0.49892800000000004
chr14	31538718	0.500482
chr14	31538849	0.501514
chr14	31539109	0.499149
chr14	31539357	0.49522900000000003
chr14	31542004	0.668911
chr14	31542616	1.010113
chr14	31543387	1.013091
chr14	31543525	1.024823
chr14	31545506	1.941917
chr14	31547060	0.822046
chr14	31552232	18.082567
chr14	31554270	4.610012
chr14	31556432	4.587319
chr14	31557393	0.201513
chr14	31562923	0.200762
chr14	31564941	0.20076200000000002
chr14	31565616	0.1999
chr14	31566409	0.200276
chr14	31566913	0.199631
chr14	31568956	0.38750099999999993
chr14	31571806	0.309329
chr14	31572771	0.179278
chr14	31578011	0.18370099999999998
chr14	31578244	0.186326
chr14	31578402	0.190151
chr14	31578794	0.194446
chr14	31578966	0.198879
chr14	31579260	0.199582
chr14	31579282	0.201709
chr14	31579699	0.20230300000000004
chr14	31580070	0.20318
chr14	31581080	0.208353
chr14	31581682	1.731341
chr14	31581916	0.17140400000000003
chr14	31583497	0.151246
chr14	31585360	0.148147
chr14	31586154	0.139882
chr14	31586263	0.136799
chr14	31586343	0.15487
chr14	31586838	7.450931
chr14	31587359	0.501014
chr14	31588307	0.275008
chr14	31589885	0.060048
chr14	31591893	0.059333
chr14	31592177	0.059013
chr14	31593818	0.059154
chr14	31593898	0.059165
chr14	31597701	0.059337
chr14	31599036	0.05933700000000001
chr14	31602459	1.9902869999999997
chr14	31602829	0.058144
chr14	31604429	0.304697
chr14	31605125	0.058791
chr14	31606544	0.05858
chr14	31610780	0.058570000000000004
chr14	31610803	0.058588
chr14	31611267	0.05864099999999999
chr14	31614159	0.059331
chr14	31619021	0.070949
chr14	31619998	0.091437
chr14	31622295	0.096537
chr14	31622846	0.100893
chr14	31623574	0.108021
chr14	31623939	0.130104
chr14	31623946	0.157791
chr14	31624038	0.195349
chr14	31624240	0.197222
chr14	31624342	0.816752
chr14	31625000	0.473156
chr14	31626713	0.151476
chr14	31627177	0.140319
chr14	31627888	0.127928
chr14	31631026	0.127556
chr14	31631394	0.125353
chr14	31632372	0.121107
chr14	31632500	0.116261
chr14	31633139	0.095205
chr14	31633236	0.093786
chr14	31636255	0.084193
chr14	31636256	0.073901
chr14	31638793	0.06796
chr14	31641313	0.057208
chr14	31641889	0.045303
chr14	31642416	0.030256
chr14	31643978	0.027322
chr14	31644425	0.026038999999999996
chr14	31644467	0.024662
chr14	31648690	0.024622
chr14	31649331	0.024601999999999995
chr14	31649430	0.024602
chr14	31649507	0.024602000000000002
chr14	31651018	0.024602
chr14	31652835	0.024601
chr14	31654120	0.024586000000000004
chr14	31654141	0.024586
chr14	31655276	0.024586
chr14	31658244	0.024583
chr14	31659866	0.024583
chr14	31660203	0.024575
chr14	31662067	0.024574
chr14	31673724	0.027848
chr14	31674455	0.033495
chr14	31675983	0.055539
chr14	31679501	0.062867
chr14	31680224	0.062867
chr14	31680239	0.071371
chr14	31680847	0.080741
chr14	31683415	0.09534699999999999
chr14	31686115	0.095414
chr14	31686411	0.09541400000000001
chr14	31686500	0.09546
chr14	31687790	0.095883
chr14	31687816	0.096361
chr14	31688271	0.096769
chr14	31690343	0.097289
chr14	31691859	1.355185
chr14	31692385	0.181173
chr14	31692997	0.108777
chr14	31693577	0.097915
chr14	31695167	0.333539
chr14	31695418	0.856374
chr14	31695495	2.399486
chr14	31696013	0.718288
chr14	31696257	0.455121
chr14	31696451	0.277712
chr14	31696462	0.141692
chr14	31698083	0.141227
chr14	31698247	0.141363
chr14	31698332	0.14178
chr14	31698790	0.141822
chr14	31699393	0.14187
chr14	31699637	0.141728
chr14	31699684	0.141719
chr14	31700006	0.141724
chr14	31700574	0.141625
chr14	31700970	0.1416
chr14	31701846	0.141535
chr14	31701869	0.141466
chr14	31702252	0.141443
chr14	31702383	0.141389
chr14	31702893	0.141389
chr14	31705779	0.141389
chr14	31705937	0.141198
chr14	31706101	0.141544
chr14	31706302	0.141855
chr14	31706833	0.140947
chr14	31707410	0.134473
chr14	31707477	0.128027
chr14	31707706	0.128027
chr14	31707798	0.124872
chr14	31708153	0.124872
chr14	31709461	0.12434000000000002
chr14	31710573	0.12438100000000002
chr14	31710925	0.12438099999999999
chr14	31712322	0.166127
chr14	31713682	0.176728
chr14	31713818	0.182115
chr14	31714297	0.1822
chr14	31714306	0.19276800000000002
chr14	31714643	0.217234
chr14	31714764	0.415972
chr14	31715044	0.386182
chr14	31715211	0.401281
chr14	31715474	0.373723
chr14	31716724	0.389289
chr14	31717058	0.172738
chr14	31720452	0.163765
chr14	31721640	0.114603
chr14	31724086	0.08453800000000002
chr14	31724144	0.055615
chr14	31724753	0.049427
chr14	31724818	0.046944
chr14	31725244	0.046764
chr14	31725557	0.046728
chr14	31726092	0.046711
chr14	31726333	0.046625
chr14	31726421	0.046533
chr14	31727004	0.046473
chr14	31727036	0.046339
chr14	31729337	0.046307
chr14	31730451	0.046307
chr14	31731371	0.04623200000000001
chr14	31731421	0.046199
chr14	31731585	0.046121
chr14	31731845	0.045933
chr14	31732532	0.04594
chr14	31733272	0.045949
chr14	31733471	0.045962
chr14	31734215	0.04585700000000001
chr14	31734587	0.046061
chr14	31734683	0.046008
chr14	31735053	0.046206
chr14	31735057	0.04574
chr14	31735401	0.045339
chr14	31736468	0.045133
chr14	31738684	0.044904
chr14	31744146	0.046877
chr14	31745974	0.052566
chr14	31746494	0.058591
chr14	31748090	0.061395
chr14	31748606	0.061725999999999996
chr14	31749148	0.062235
chr14	31749966	0.062804
chr14	31751008	0.121204
chr14	31751818	0.075713
chr14	31751914	0.064839
chr14	31752613	0.065087
chr14	31753834	0.075822
chr14	31754035	0.09350199999999999
chr14	31754058	0.093502
chr14	31754400	0.144303
chr14	31754633	0.225047
chr14	31757923	0.22506499999999996
chr14	31758006	0.226233
chr14	31758286	0.065197
chr14	31758647	0.065213
chr14	31758720	0.062966
chr14	31758976	0.06293
chr14	31759178	0.06274
chr14	31759336	0.062715
chr14	31759950	0.062763
chr14	31762186	0.067834
chr14	31762236	0.072449
chr14	31762689	0.07643
chr14	31763846	0.105298
chr14	31763881	0.138319
chr14	31764479	0.353081
chr14	31764694	0.420404
chr14	31764708	0.474612
chr14	31765022	0.42661199999999994
chr14	31765176	0.326961
chr14	31765312	0.202658
chr14	31765928	0.160571
chr14	31765970	0.102121
chr14	31766215	0.102121
chr14	31766276	0.066782
chr14	31767880	0.22734799999999997
chr14	31768039	0.226696
chr14	31768292	0.22611099999999998
chr14	31768512	0.225716
chr14	31768776	0.22578899999999996
chr14	31771532	0.064809
chr14	31771949	0.06528
chr14	31772241	0.065907
chr14	31772667	0.066225
chr14	31773414	0.066722
chr14	31773541	0.06697
chr14	31774214	0.067161
chr14	31774263	0.072
chr14	31774441	0.086925
chr14	31774713	0.191061
chr14	31774804	0.794431
chr14	31775003	0.4612029999999999
chr14	31776196	0.196748
chr14	31776398	0.199362
chr14	31776733	0.129363
chr14	31776794	0.073542
chr14	31776938	0.072856
chr14	31777152	0.07056
chr14	31777729	0.069931
chr14	31777885	0.067673
chr14	31778157	0.067188
chr14	31778459	0.067108
chr14	31778536	0.067079
chr14	31778871	0.067086
chr14	31779678	0.067074
chr14	31780852	0.067289
chr14	31780880	0.067463
chr14	31783133	0.067463
chr14	31783955	0.193469
chr14	31783982	0.32425800000000005
chr14	31784380	0.387932
chr14	31784767	0.299034
chr14	31784814	0.198046
chr14	31784913	0.114838
chr14	31785251	0.097391
chr14	31785348	0.085066
chr14	31785529	0.081571
chr14	31786280	0.081412
chr14	31786330	0.101099
chr14	31787505	0.189996
chr14	31787509	0.283541
chr14	31787748	0.417983
chr14	31788952	0.417993
chr14	31789540	0.10260699999999999
chr14	31789870	0.075478
chr14	31790453	0.077727
chr14	31791595	0.077696
chr14	31792039	0.077868
chr14	31792412	0.157396
chr14	31798117	0.157076
chr14	31799063	0.102957
chr14	31799263	0.079159
chr14	31799586	0.077895
chr14	31799793	0.077616
chr14	31800347	0.078177
chr14	31800600	0.256467
chr14	31800736	0.5472
chr14	31800875	1.037967
chr14	31801401	0.754778
chr14	31801807	0.347142
chr14	31801928	0.07586200000000001
chr14	31803807	0.30575
chr14	31806012	0.086792
chr14	31813358	0.069298
chr14	31816165	0.069051
chr14	31816209	0.068976
chr14	31819121	7.700926
chr14	31819180	0.102462
chr14	31819458	0.067147
chr14	31819656	0.065594
chr14	31821405	0.065531
chr14	31823740	0.065531
chr14	31824956	0.065531
chr14	31825534	0.068103
chr14	31825733	0.072902
chr14	31826566	0.097068
chr14	31826812	0.136276
chr14	31827403	0.208449
chr14	31828343	0.503298
chr14	31828720	1.146813
chr14	31829453	0.353587
chr14	31829879	0.489142
chr14	31831584	0.522953
chr14	31831842	0.601938
chr14	31833568	0.746662
chr14	31834160	0.718741
chr14	31837555	0.340675
chr14	31839305	0.329601
chr14	31840722	0.329073
chr14	31840859	0.3287280000000001
chr14	31840974	0.327127
chr14	31841597	0.350308
chr14	31841909	0.556124
chr14	31842241	0.557309
chr14	31842949	1.606749
chr14	31843091	2.114392
chr14	31843436	0.296586
chr14	31843601	0.202949
chr14	31843830	0.175762
chr14	31844427	0.150861
chr14	31845958	0.150861
chr14	31845989	0.101987
chr14	31847091	0.096899
chr14	31847262	0.094734
chr14	31847294	0.093239
chr14	31847434	0.09218499999999999
chr14	31848152	0.092049
chr14	31848174	0.092091
chr14	31848224	0.09207
chr14	31848517	0.096187
chr14	31848874	3.6670290000000003
chr14	31849063	4.023715
chr14	31849121	2.579611
chr14	31849143	1.6484300000000003
chr14	31849331	1.635477
chr14	31849380	1.542129
chr14	31849718	0.14899
chr14	31850356	0.14897
chr14	31851667	0.14897
chr14	31852049	0.148962
chr14	31853405	0.209361
chr14	31854500	0.217355
chr14	31856115	0.219048
chr14	31856614	0.23551900000000003
chr14	31858958	0.817797
chr14	31859492	0.8261009999999999
chr14	31860865	0.43788799999999994
chr14	31861054	0.53666
chr14	31861068	0.652022
chr14	31861586	0.665608
chr14	31861648	0.681683
chr14	31861815	0.703826
chr14	31862436	0.73651
chr14	31862660	1.6869380000000003
chr14	31862672	4.437558
chr14	31862865	0.769605
chr14	31863116	0.696068
chr14	31863171	0.493529
chr14	31864362	1.475304
chr14	31864426	4.461096
chr14	31865271	3.7330140000000003
chr14	31865410	3.75184
chr14	31866419	2.973412
chr14	31866767	1.132957
chr14	31867603	0.5606310000000001
chr14	31868553	0.561093
chr14	31868791	0.542236
chr14	31870073	0.541636
chr14	31872700	0.533951
chr14	31872970	0.533937
chr14	31873096	0.52289
chr14	31873496	0.509441
chr14	31874465	0.508263
chr14	31874517	0.506324
chr14	31874621	0.569118
chr14	31874755	0.728481
chr14	31874871	1.609916
chr14	31875542	1.530847
chr14	31875762	1.292065
chr14	31875992	0.817222
chr14	31876257	0.820275
chr14	31876429	0.576069
chr14	31876478	0.410429
chr14	31876644	0.319192
chr14	31878147	0.299955
chr14	31879078	0.299785
chr14	31879929	0.357526
chr14	31881165	0.970991
chr14	31881407	2.10411
chr14	31882128	2.137419
chr14	31882711	2.195349
chr14	31882878	2.409309
chr14	31883489	2.542645
chr14	31884044	2.640517
chr14	31884259	2.494645
chr14	31884359	2.331493
chr14	31884813	2.029309
chr14	31885870	1.752731
chr14	31885927	1.465029
chr14	31886408	1.465284
chr14	31886595	1.250414
chr14	31886947	1.094691
chr14	31887086	0.944118
chr14	31890813	0.933496
chr14	31891779	0.931608
chr14	31893653	0.931559
chr14	31894326	0.929912
chr14	31894774	0.915719
chr14	31894838	0.899014
chr14	31894959	0.882792
chr14	31895341	0.851663
chr14	31899728	0.8632650000000001
chr14	31899895	0.871256
chr14	31900307	0.8814170000000001
chr14	31901000	1.111394
chr14	31901281	1.926184
chr14	31902125	1.932191
chr14	31902306	1.927946
chr14	31902569	1.92098
chr14	31903290	0.789197
chr14	31906153	0.295656
chr14	31908554	0.23223499999999997
chr14	31911160	25.453299
chr14	31912768	31.587178
chr14	31913077	31.671985
chr14	31914305	31.671984999999996
chr14	31915343	31.646157
chr14	31915791	31.643788
chr14	31916368	14.757414
chr14	31916727	7.442259
chr14	31918117	7.452105
chr14	31919010	7.730466
chr14	31919261	9.419962
chr14	31919375	6.218104
chr14	31919568	6.221892000000001
chr14	31919737	6.221892
chr14	31919913	6.130416
chr14	31920226	1.457571
chr14	31920268	1.41512
chr14	31920650	1.2745469999999999
chr14	31920676	1.259546
chr14	31921252	1.1721689999999998
chr14	31921367	1.166812
chr14	31922003	0.71517
chr14	31922597	0.669209
chr14	31922772	0.657452
chr14	31922944	0.657552
chr14	31923288	0.643876
chr14	31923325	0.634578
chr14	31924331	0.632166
chr14	31925375	0.63181
chr14	31925856	0.631956
chr14	31926737	0.634028
chr14	31927093	0.634478
chr14	31928134	2.500811
chr14	31928248	2.528079
chr14	31928315	2.303143
chr14	31929369	0.9279609999999999
chr14	31929934	0.88274
chr14	31930057	0.8799639999999999
chr14	31930520	0.8656579999999999
chr14	31930964	0.634863
chr14	31932589	0.415319
chr14	31933000	0.37214
chr14	31933167	0.351391
chr14	31934657	0.351839
chr14	31934966	0.358201
chr14	31935001	0.362015
chr14	31935297	0.383378
chr14	31935410	0.457022
chr14	31935521	0.572467
chr14	31935588	0.646372
chr14	31936454	0.653967
chr14	31936526	0.662079
chr14	31937639	1.060149
chr14	31938814	1.042594
chr14	31938830	1.028372
chr14	31938844	1.028487
chr14	31938896	1.017465
chr14	31938978	1.006624
chr14	31939597	0.996546
chr14	31939711	0.979428
chr14	31939726	0.950692
chr14	31939834	0.870388
chr14	31940166	0.77681
chr14	31941962	0.776952
chr14	31943253	0.777436
chr14	31943879	0.890754
chr14	31944350	0.900552
chr14	31944479	0.9054019999999999
chr14	31944493	0.9165090000000001
chr14	31944570	0.944602
chr14	31944835	1.137161
chr14	31944939	1.437603
chr14	31945059	1.793126
chr14	31945180	2.468118
chr14	31945257	2.801209
chr14	31945291	3.0221180000000003
chr14	31945382	3.009158
chr14	31945499	2.992856
chr14	31945700	3.002492
chr14	31945847	3.003941
chr14	31945903	12.30183
chr14	31945970	47.179691
chr14	31946007	47.180039
chr14	31946577	47.180039
chr14	31946783	47.180039
chr14	31947074	41.455604
chr14	31947163	3.585709
chr14	31947298	3.5380829999999994
chr14	31947462	2.722456
chr14	31947499	2.159538
chr14	31948491	1.770922
chr14	31948876	1.164731
chr14	31948949	1.097926
chr14	31949019	0.8953789999999999
chr14	31949039	0.699222
chr14	31949246	0.673128
chr14	31949544	0.669164
chr14	31949684	0.668145
chr14	31950029	0.673413
chr14	31950125	1.30367
chr14	31950192	2.141623
chr14	31950508	2.871862
chr14	31950519	4.049765
chr14	31950982	6.519402
chr14	31951116	6.527532999999999
chr14	31951165	6.500177000000001
chr14	31951841	6.513018
chr14	31952271	6.462106
chr14	31952767	6.402466
chr14	31953140	6.233304
chr14	31953540	5.785737
chr14	31953648	5.156007
chr14	31953828	3.742343
chr14	31954424	3.500953
chr14	31954661	3.169697
chr14	31955837	3.241661
chr14	31955944	3.287202
chr14	31956023	3.307335
chr14	31956164	3.294995
chr14	31956591	3.157199
chr14	31956779	3.04887
chr14	31957364	2.237625
chr14	31957812	2.20686
chr14	31958197	2.218172
chr14	31958572	2.174697
chr14	31958590	2.114139
chr14	31959461	1.812323
chr14	31960416	3.947451
chr14	31964575	1.605695
chr14	31964652	0.39821899999999993
chr14	31966106	0.31404
chr14	31969278	0.309442
chr14	31969380	0.30401
chr14	31974140	0.303315
chr14	31980491	0.302782
chr14	31983172	0.324144
chr14	31983423	0.3556
chr14	31984418	0.438021
chr14	31984566	0.633538
chr14	31984655	0.9129
chr14	31985166	0.61223
chr14	31985304	0.224669
chr14	31987152	0.225013
chr14	31988364	0.229115
chr14	31988477	0.23352600000000004
chr14	31988785	0.242918
chr14	31989150	0.260082
chr14	31989671	0.260114
chr14	31989693	0.293862
chr14	31990369	0.307979
chr14	31990854	0.376181
chr14	31991123	0.579684
chr14	31991278	1.3113099999999998
chr14	31992169	1.379877
chr14	31992669	1.393376
chr14	31994956	1.004589
chr14	31995510	0.9658150000000001
chr14	31995561	0.928583
chr14	31996294	0.928697
chr14	31997078	0.928314
chr14	31997835	0.929811
chr14	31997910	0.935758
chr14	31998804	0.976802
chr14	31998830	1.018169
chr14	32001237	1.014764
chr14	32001760	1.011748
chr14	32002115	1.014377
chr14	32002157	1.01646
chr14	32002883	1.031486
chr14	32003399	1.702612
chr14	32003933	1.8205090000000002
chr14	32004736	1.128352
chr14	32004864	0.9174990000000001
chr14	32005748	0.914714
chr14	32006002	0.914014
chr14	32006059	0.911994
chr14	32006862	0.87513
chr14	32007586	0.859377
chr14	32007781	1.106666
chr14	32008884	4.778305
chr14	32008976	5.134826
chr14	32009038	5.281573
chr14	32009074	5.516765
chr14	32009565	5.02586
chr14	32010012	5.084834
chr14	32010036	5.111648
chr14	32010451	4.593085
chr14	32010504	3.8391079999999995
chr14	32011288	3.806914
chr14	32012188	4.883628
chr14	32014741	6.244029
chr14	32014822	7.59447
chr14	32014919	8.262375
chr14	32015114	8.423299
chr14	32016497	7.422545
chr14	32018990	6.579187
chr14	32019003	5.7692369999999995
chr14	32019092	0.511191
chr14	32019780	0.51019
chr14	32020481	0.509851
chr14	32020603	0.427557
chr14	32020873	0.381028
chr14	32021147	0.363586
chr14	32021383	0.35675899999999994
chr14	32023270	0.352094
chr14	32025006	0.396137
chr14	32025073	0.44093199999999994
chr14	32025121	0.494581
chr14	32025865	0.494535
chr14	32026251	0.645192
chr14	32027490	0.703727
chr14	32032049	0.524262
chr14	32034160	0.5242
chr14	32037215	0.524167
chr14	32039756	0.699699
chr14	32039810	0.872799
chr14	32040337	0.973383
chr14	32041113	0.9733290000000001
chr14	32041699	0.948255
chr14	32043503	0.948234
chr14	32043690	0.673811
chr14	32045659	0.6738
chr14	32046612	0.669101
chr14	32047267	0.669101
chr14	32048971	0.669613
chr14	32049147	0.670278
chr14	32049215	0.671954
chr14	32049952	0.673296
chr14	32050003	0.676586
chr14	32050953	0.676721
chr14	32051280	0.677045
chr14	32052469	0.7384540000000002
chr14	32052692	0.738481
chr14	32054283	12.416455
chr14	32055213	12.416472
chr14	32055781	4.326977
chr14	32058314	0.628439
chr14	32059297	0.627973
chr14	32059888	0.628082
chr14	32059965	0.628166
chr14	32060004	0.628243
chr14	32060266	0.628441
chr14	32060376	0.628809
chr14	32062172	0.629152
chr14	32062185	0.629722
chr14	32062279	0.63086
chr14	32062828	0.631516
chr14	32065091	0.636146
chr14	32065437	0.640428
chr14	32065497	0.643576
chr14	32065651	0.645273
chr14	32067225	0.64565
chr14	32068794	1.232446
chr14	32073629	1.471997
chr14	32078518	1.333189
chr14	32082052	1.147214
chr14	32085587	1.150532
chr14	32088297	1.144118
chr14	32089696	1.140532
chr14	32090718	1.141
chr14	32094434	0.864113
chr14	32097244	0.859474
chr14	32097650	0.857258
chr14	32098801	0.18392899999999998
chr14	32099649	0.17893
chr14	32101031	0.116343
chr14	32107460	0.10999800000000001
chr14	32120133	0.088655
chr14	32122994	0.083787
chr14	32129183	0.083698
chr14	32130123	0.083636
chr14	32134811	0.08362
chr14	32139507	0.08362
chr14	32142873	0.084312
chr14	32144847	0.084382
chr14	32146681	0.085707
chr14	32147737	0.085707
chr14	32147814	0.087441
chr14	32156646	0.08774
chr14	32157599	0.11928
chr14	32161563	0.936674
chr14	32165006	3.064461
chr14	32165551	2.463857
chr14	32166026	2.1881
chr14	32166155	1.6019759999999998
chr14	32166366	0.945326
chr14	32167626	0.9630710000000001
chr14	32167664	0.975934
chr14	32167882	1.003955
chr14	32168038	1.035917
chr14	32168113	1.071994
chr14	32168297	1.108069
chr14	32168596	1.216451
chr14	32169449	1.217261
chr14	32169578	1.179488
chr14	32169707	1.122221
chr14	32170490	0.917641
chr14	32171828	0.50906
chr14	32171893	0.23238900000000004
chr14	32172057	0.134796
chr14	32172171	0.09342899999999998
chr14	32172917	0.093366
chr14	32173193	0.093118
chr14	32174027	0.0931
chr14	32175183	0.093211
chr14	32183919	0.238288
chr14	32184084	0.318119
chr14	32184321	0.49421
chr14	32192026	0.49672900000000003
chr14	32193312	0.492607
chr14	32193464	0.4893199999999999
chr14	32193622	0.483073
chr14	32194673	0.545323
chr14	32195189	0.567657
chr14	32195922	3.167627
chr14	32197600	1.112588
chr14	32197730	1.409841
chr14	32198014	1.283462
chr14	32198083	0.5246
chr14	32200788	0.588657
chr14	32201900	0.541426
chr14	32201977	0.488923
chr14	32202035	0.431151
chr14	32202964	0.338851
chr14	32203279	0.33877000000000007
chr14	32204222	0.320063
chr14	32206300	1.552221
chr14	32206797	0.504363
chr14	32206923	0.083703
chr14	32209440	0.082613
chr14	32213210	0.081894
chr14	32215983	0.082115
chr14	32216126	0.08222
chr14	32216758	0.082448
chr14	32217819	0.082681
chr14	32218982	0.08319600000000002
chr14	32219008	0.08366799999999999
chr14	32219780	0.083896
chr14	32219961	0.084043
chr14	32220350	0.084645
chr14	32220458	0.08562299999999999
chr14	32220892	0.087667
chr14	32222579	0.090707
chr14	32223163	0.090748
chr14	32224205	12.583726
chr14	32224898	12.585308
chr14	32224970	12.584909
chr14	32225768	7.555771
chr14	32226215	0.356214
chr14	32227314	0.337252
chr14	32227869	0.292557
chr14	32228352	0.274389
chr14	32230191	0.23137099999999997
chr14	32230492	0.231979
chr14	32231053	0.222863
chr14	32231177	0.215509
chr14	32232011	0.217988
chr14	32232261	0.220176
chr14	32232658	0.222634
chr14	32232805	0.22206
chr14	32242098	0.272525
chr14	32242489	0.322074
chr14	32243092	0.328965
chr14	32243432	0.40590500000000007
chr14	32244086	0.431587
chr14	32245094	0.429552
chr14	32245620	0.42765
