Chromosome	Position(bp)	Rate(cM/Mb)
chr19	16200259	0.63296
chr19	16201846	0.628882
chr19	16202249	0.038991
chr19	16203113	0.030419000000000005
chr19	16207522	0.030419
chr19	16207886	0.029335
chr19	16207970	0.028343
chr19	16208732	0.028341
chr19	16209198	0.028341
chr19	16209264	0.025328
chr19	16220037	0.025328
chr19	16222998	0.025342
chr19	16223187	0.025369
chr19	16224007	0.025381000000000004
chr19	16224349	0.040742
chr19	16224559	0.055896999999999995
chr19	16224929	0.031745
chr19	16225088	0.026137999999999998
chr19	16225432	0.025468
chr19	16225830	0.025468
chr19	16226612	0.025468000000000005
chr19	16226777	0.025472999999999996
chr19	16227463	0.025635
chr19	16228258	0.028337
chr19	16228904	1.452191
chr19	16229063	1.48672
chr19	16229319	0.089923
chr19	16229469	0.108503
chr19	16230828	0.109071
chr19	16231333	0.109378
chr19	16231781	0.110726
chr19	16232610	0.110712
chr19	16233003	0.110357
chr19	16233036	0.11017
chr19	16233146	0.109862
chr19	16233268	0.109798
chr19	16233717	0.10981
chr19	16233817	0.109816
chr19	16234288	3.630242
chr19	16235011	4.29917
chr19	16235365	1.211831
chr19	16235940	1.209862
chr19	16236438	0.256199
chr19	16238039	0.253536
chr19	16238382	0.253391
chr19	16238440	0.25361
chr19	16239809	0.254008
chr19	16239825	0.254403
chr19	16239978	0.254877
chr19	16241592	0.261516
chr19	16246427	0.557502
chr19	16252411	0.600409
chr19	16256126	0.7253980000000001
chr19	16257717	0.744267
chr19	16257888	0.766554
chr19	16258482	0.765412
chr19	16258599	0.759883
chr19	16259860	0.908071
chr19	16260354	0.9160060000000001
chr19	16260654	0.97074
chr19	16261007	1.00548
chr19	16261347	1.034645
chr19	16262260	42.965716
chr19	16263336	42.965716
chr19	16264107	42.965716
chr19	16265018	42.946372
chr19	16265335	6.370446
chr19	16265580	2.406176
chr19	16265899	2.199653
chr19	16265962	2.19649
chr19	16266333	2.200365
chr19	16272856	2.201229
chr19	16275590	2.732859
chr19	16276829	3.414202
chr19	16276889	4.399747
chr19	16277583	14.364614
chr19	16278240	14.364975
chr19	16280916	11.824806
chr19	16281352	1.755083
chr19	16284785	1.7564460000000002
chr19	16287503	1.75353
chr19	16287532	1.753225
chr19	16287558	1.7529030000000003
chr19	16288240	1.75393
chr19	16288876	1.754013
chr19	16290012	1.766872
chr19	16292249	2.319416
chr19	16292949	2.336867
chr19	16293710	2.517138
chr19	16293849	2.615856
chr19	16294249	2.629868
chr19	16294306	2.753455
chr19	16295223	2.873297
chr19	16296200	2.886548
chr19	16299719	2.8149729999999997
chr19	16307201	2.779871
chr19	16309947	2.362935
chr19	16312224	2.349146
chr19	16312282	2.048258
chr19	16313698	1.804286
chr19	16314202	1.608353
chr19	16314692	1.509046
chr19	16315090	1.481051
chr19	16315846	1.52313
chr19	16316300	2.911815
chr19	16316364	3.735003
chr19	16316796	1.680828
chr19	16317587	1.610728
chr19	16318486	1.601598
chr19	16323643	1.606476
chr19	16327504	1.756648
chr19	16328687	11.840356
chr19	16332414	13.455809000000002
chr19	16337815	12.113146
chr19	16338706	0.444194
chr19	16342457	0.444553
chr19	16343299	0.44590500000000005
chr19	16344962	0.546103
chr19	16345449	0.502623
chr19	16346707	0.401442
chr19	16348194	0.26501
chr19	16356948	0.791436
chr19	16357192	1.057259
chr19	16358052	1.2748840000000001
chr19	16359866	0.793705
chr19	16360904	0.806697
chr19	16361060	0.265097
chr19	16363460	0.262785
chr19	16364577	0.210739
chr19	16364747	0.166923
chr19	16364762	0.121506
chr19	16364815	0.08547500000000001
chr19	16366444	0.08426500000000002
chr19	16368211	0.084207
chr19	16368295	0.084206
chr19	16368849	0.084223
chr19	16369260	0.08421700000000001
chr19	16370158	0.084217
chr19	16374453	0.084217
chr19	16374723	0.084326
chr19	16375018	0.084368
chr19	16375304	0.084405
chr19	16376384	0.084423
chr19	16380048	0.085002
chr19	16380738	0.098508
chr19	16381337	0.133017
chr19	16381627	0.174765
chr19	16383852	0.174759
chr19	16384476	0.246442
chr19	16384963	0.182194
chr19	16385525	0.182214
chr19	16385697	0.18224900000000002
chr19	16385789	0.182292
chr19	16385981	0.182472
chr19	16387782	0.182588
chr19	16390022	0.182757
chr19	16390194	0.183005
chr19	16390426	0.183111
chr19	16390584	0.18340099999999998
chr19	16394043	0.183401
chr19	16394295	0.08809
chr19	16394396	0.08809
chr19	16396329	0.087423
chr19	16397696	0.087316
chr19	16399468	0.107971
chr19	16400652	0.10636800000000002
chr19	16402024	0.104868
chr19	16403290	0.15024
chr19	16403960	0.145308
chr19	16405932	0.047427
chr19	16406563	0.038538
chr19	16406709	0.023721
chr19	16409592	0.016386
chr19	16415976	0.01637
chr19	16417023	0.016351
chr19	16419048	0.016342
chr19	16422246	0.016336
chr19	16423396	0.016336
chr19	16430774	0.016339
chr19	16435316	0.017472
chr19	16435573	0.018868
chr19	16436158	0.020167
chr19	16437564	0.023336
chr19	16438428	0.025998
chr19	16438859	0.027889
chr19	16442103	0.028412
chr19	16442747	0.029321
chr19	16444342	0.118057
chr19	16445174	0.4992789999999999
chr19	16445810	0.198604
chr19	16445929	0.051831
chr19	16447955	0.053247
chr19	16449998	0.05326
chr19	16456956	0.131271
chr19	16457356	0.224498
chr19	16457386	0.31342
chr19	16463697	1.300892
chr19	16463788	1.413635
chr19	16464120	0.9543779999999998
chr19	16464487	1.390335
chr19	16468070	0.369867
chr19	16469089	0.26744
chr19	16469687	0.07191
chr19	16476717	0.071932
chr19	16478939	0.072093
chr19	16480653	0.073536
chr19	16482548	0.097915
chr19	16482604	0.130246
chr19	16482762	0.147439
chr19	16489139	0.264155
chr19	16490012	0.330963
chr19	16490343	0.40491200000000005
chr19	16490383	0.487359
chr19	16496422	1.12193
chr19	16501167	0.667573
chr19	16501200	0.228455
chr19	16505609	0.194639
chr19	16509517	0.185966
chr19	16511433	0.183039
chr19	16512182	0.180737
chr19	16512308	0.178335
chr19	16518039	0.177872
chr19	16518143	0.181311
chr19	16518378	0.181408
chr19	16520511	0.653077
chr19	16520670	1.982411
chr19	16520965	2.042069
chr19	16523139	0.898964
chr19	16523699	0.22784200000000002
chr19	16526198	0.245787
chr19	16527237	0.24558799999999997
chr19	16528310	0.226174
chr19	16528488	0.209051
chr19	16528558	0.193851
chr19	16530381	0.19289299999999998
chr19	16532232	0.237481
chr19	16532426	0.188312
chr19	16532950	0.184839
chr19	16534353	0.15187
chr19	16536412	0.086679
chr19	16542741	0.426841
chr19	16547110	0.41953
chr19	16551170	0.29352
chr19	16551456	0.076694
chr19	16553271	0.068577
chr19	16553453	0.062752
chr19	16555290	0.062502
chr19	16559849	0.062524
chr19	16560084	0.06257
chr19	16564135	0.062618
chr19	16565516	0.062616
chr19	16566478	0.062639
chr19	16572823	0.063039
chr19	16574069	0.063657
chr19	16574827	0.065693
chr19	16580002	0.14023
chr19	16582794	0.150734
chr19	16583283	0.158109
chr19	16583475	0.167577
chr19	16583701	0.180433
chr19	16583799	0.191081
chr19	16584097	0.211082
chr19	16585735	0.433127
chr19	16586481	0.330536
chr19	16586688	0.182031
chr19	16588320	0.176329
chr19	16588529	0.162231
chr19	16589002	0.151139
chr19	16589041	0.139445
chr19	16589209	0.130406
chr19	16589240	0.11514700000000001
chr19	16592541	0.11048099999999998
chr19	16592626	0.104421
chr19	16592999	0.099051
chr19	16593970	0.092154
chr19	16596873	0.089673
chr19	16601889	0.089689
chr19	16602521	0.089753
chr19	16603159	0.089694
chr19	16604155	0.089693
chr19	16606034	0.0897
chr19	16606732	0.089716
chr19	16606864	0.089798
chr19	16607902	0.089793
chr19	16610372	0.089779
chr19	16612772	0.089783
chr19	16614652	0.08978299999999999
chr19	16616207	0.089783
chr19	16616318	0.089758
chr19	16617572	0.089749
chr19	16618704	0.089685
chr19	16619324	0.089654
chr19	16619385	0.089593
chr19	16620909	0.089527
chr19	16623522	0.089532
chr19	16624977	0.089503
chr19	16629303	0.0895
chr19	16635194	10.33466
chr19	16640396	6.172194
chr19	16640429	0.827039
chr19	16641022	0.47838099999999995
chr19	16643969	0.451595
chr19	16645371	0.3741729999999999
chr19	16646165	0.317425
chr19	16646345	0.263457
chr19	16646735	0.22451300000000002
chr19	16646891	0.189882
chr19	16647098	0.168093
chr19	16647328	0.152997
chr19	16647440	0.140316
chr19	16648532	0.133232
chr19	16649146	0.129673
chr19	16650266	0.129634
chr19	16651231	0.129674
chr19	16652998	0.129726
chr19	16655893	0.132246
chr19	16657382	0.139529
chr19	16658405	0.157058
chr19	16658516	0.177097
chr19	16658957	0.203418
chr19	16659590	0.209716
chr19	16669813	0.208662
chr19	16674910	0.21122299999999997
chr19	16675359	0.213751
chr19	16676592	0.22048699999999996
chr19	16677778	0.22011
chr19	16680048	0.24652200000000002
chr19	16680632	0.274434
chr19	16681133	0.304525
chr19	16682744	0.614908
chr19	16682891	1.348145
chr19	16685484	1.26438
chr19	16686429	1.189658
chr19	16686569	1.12754
chr19	16686604	1.063393
chr19	16686653	0.994337
chr19	16686712	0.9214980000000002
chr19	16686856	0.8300749999999999
chr19	16686907	0.752946
chr19	16688116	0.544725
chr19	16688515	0.4215249999999999
chr19	16689322	0.421087
chr19	16689741	0.382526
chr19	16691198	0.37725500000000006
chr19	16697372	0.385891
chr19	16698010	0.383442
chr19	16698028	0.38145299999999993
chr19	16698512	0.382479
chr19	16701590	3.879
chr19	16702881	5.319866
chr19	16704665	12.936677
chr19	16709292	6.913074
chr19	16710134	6.292604
chr19	16710165	5.902588000000001
chr19	16710381	5.860449
chr19	16710755	5.439435
chr19	16710825	5.440392
chr19	16711854	5.451623
chr19	16712820	5.567874
chr19	16713249	2.37156
chr19	16719613	2.159552
chr19	16720249	1.9932809999999999
chr19	16721395	1.9203969999999997
chr19	16727592	1.919419
chr19	16727698	1.9178829999999998
chr19	16732433	6.185212
chr19	16737054	6.327127
chr19	16739284	6.97758
chr19	16739724	14.806732
chr19	16744089	15.585318
chr19	16744454	17.264662
chr19	16745179	17.254284
chr19	16745375	13.371487
chr19	16746053	3.340238
chr19	16747739	0.771611
chr19	16749008	0.692284
chr19	16749273	0.616919
chr19	16749294	0.623702
chr19	16749581	0.547735
chr19	16749737	0.509675
chr19	16752270	0.509952
chr19	16753120	0.510158
chr19	16755124	0.510313
chr19	16757162	0.510329
chr19	16757671	0.510555
chr19	16757744	0.51217
chr19	16758152	0.519162
chr19	16758655	0.422642
chr19	16759115	0.423121
chr19	16760894	0.397867
chr19	16760911	0.39789
chr19	16761174	0.356607
chr19	16762129	0.24413
chr19	16765288	0.24955
chr19	16765704	0.162881
chr19	16766522	0.144056
chr19	16768462	0.150662
chr19	16768740	0.194776
chr19	16768858	0.252302
chr19	16768895	0.32253
chr19	16770553	0.279731
chr19	16771610	0.196078
chr19	16771746	0.151161
chr19	16772140	0.135929
chr19	16773101	0.136277
chr19	16775389	0.143114
chr19	16779432	0.321981
chr19	16786894	0.482316
chr19	16788920	0.756184
chr19	16789054	0.755346
chr19	16790067	0.769314
chr19	16794663	1.037121
chr19	16794716	1.314704
chr19	16796560	1.3152129999999997
chr19	16796765	1.449092
chr19	16798431	1.452083
chr19	16803623	1.505395
chr19	16804141	1.631016
chr19	16807851	1.627918
chr19	16809585	1.627767
chr19	16809647	1.627729
chr19	16812683	4.056133
chr19	16814862	4.056241
chr19	16815256	3.8952080000000002
chr19	16815856	3.1317109999999997
chr19	16816720	0.278628
chr19	16820184	0.281296
chr19	16825578	0.394826
chr19	16825680	0.500877
chr19	16825864	0.582179
chr19	16826382	0.643555
chr19	16830599	0.633037
chr19	16831901	0.615811
chr19	16834394	0.086609
chr19	16835837	0.080676
chr19	16835953	0.074687
chr19	16843069	0.074901
chr19	16846827	0.079294
chr19	16848144	0.085311
chr19	16848372	0.090866
chr19	16849245	0.102251
chr19	16851058	0.118223
chr19	16852744	0.118229
chr19	16855270	0.118348
chr19	16856927	0.12047200000000001
chr19	16858588	0.121632
chr19	16863945	0.122515
chr19	16865478	0.122565
chr19	16866249	0.376435
chr19	16867197	0.376275
chr19	16870233	0.647917
chr19	16872019	0.371164
chr19	16874222	0.3829080000000001
chr19	16877645	0.602485
chr19	16877975	0.68131
chr19	16879876	0.706967
chr19	16879984	0.716018
chr19	16880373	0.694035
chr19	16882697	0.673235
chr19	16885389	9.074551
chr19	16887911	8.908732
chr19	16888325	8.600012
chr19	16888889	8.305093
chr19	16889140	8.284266
chr19	16889821	2.119308
chr19	16890740	2.068727
chr19	16892594	1.063036
chr19	16892978	0.716246
chr19	16893238	0.572063
chr19	16897767	0.599752
chr19	16898561	0.610311
chr19	16898691	0.619268
chr19	16899199	0.618095
chr19	16899387	0.617298
chr19	16899388	0.615774
chr19	16899573	0.614489
chr19	16900206	0.612817
chr19	16900674	0.6114428041237113
chr19	16901547	0.612194
chr19	16903109	3.687479
chr19	16903932	4.171716
chr19	16904618	4.254479
chr19	16904797	4.293414
chr19	16904875	4.329855
chr19	16908042	1.908248
chr19	16909097	1.8885949999999998
chr19	16909878	15.984188
chr19	16913723	16.005306
chr19	16914482	15.963388
chr19	16915638	0.628141
chr19	16916797	0.614547
chr19	16919696	0.619264
chr19	16919858	0.641698
chr19	16919984	0.644894
chr19	16921031	0.644319
chr19	16922159	0.644722
chr19	16922560	0.6445430000000001
chr19	16923449	0.645075
chr19	16925088	0.645117
chr19	16925277	0.644488
chr19	16930125	0.645239
chr19	16930362	0.645202
chr19	16935381	0.64495
chr19	16938420	9.759286
chr19	16939758	33.810177
chr19	16942864	15.655607999999999
chr19	16943604	15.652743999999998
chr19	16943682	2.625231
chr19	16943700	0.84946
chr19	16943753	0.846703
chr19	16944148	0.468613
chr19	16944511	0.349655
chr19	16945335	0.33022
chr19	16945866	0.45277
chr19	16946688	0.711047
chr19	16948003	0.892146
chr19	16950004	0.299739
chr19	16951266	0.259259
chr19	16951834	0.234656
chr19	16952910	0.22391700000000003
chr19	16957714	0.224591
chr19	16957811	0.225064
chr19	16959869	0.224236
chr19	16959930	0.222278
chr19	16970897	0.560604
chr19	16972151	0.6858100000000001
chr19	16972901	32.587602
chr19	16975478	32.587602
chr19	16975963	32.587602
chr19	16977102	13.947124
chr19	16977144	11.502327
chr19	16977170	5.720749
chr19	16977204	1.601363
chr19	16977311	1.604647
chr19	16977489	1.606373
chr19	16977509	1.607359
chr19	16977648	1.610517
chr19	16978000	1.6147639999999999
chr19	16978210	1.6134799999999998
chr19	16978572	1.60839
chr19	16979802	1.599281
chr19	16979845	1.590287
chr19	16980195	1.589095
chr19	16980319	1.588032
chr19	16980331	1.583704
chr19	16980355	1.5837040000000002
chr19	16980723	1.580559
chr19	16983919	1.502144
chr19	16984014	1.428189
chr19	16988828	1.914682
chr19	16989170	7.075946
chr19	16989628	7.554081
chr19	16989921	7.416795
chr19	16991963	7.148572
chr19	16992076	6.691514
chr19	16992129	0.669946
chr19	16994247	0.585658
chr19	16996681	0.58616
chr19	16997015	0.597283
chr19	16997325	0.614517
chr19	16998540	0.688151
chr19	16998626	0.778849
chr19	17000487	0.7791619999999999
chr19	17000601	1.105164
chr19	17000864	1.78543
chr19	17000889	2.581342
chr19	17001837	5.096175
chr19	17002017	5.079697
chr19	17002191	5.002405
chr19	17002205	5.000689
chr19	17002273	4.997972
chr19	17002337	4.775326
chr19	17002657	4.353461
chr19	17002719	3.089635
chr19	17002824	1.31892
chr19	17003795	1.286551
chr19	17004772	1.286893
chr19	17005037	1.295115
chr19	17005088	1.292896
chr19	17005435	1.325188
chr19	17005437	1.325254
chr19	17005785	1.367324
chr19	17006565	1.368955
chr19	17007334	1.639463
chr19	17007623	1.9834629999999998
chr19	17008266	1.926401
chr19	17008750	5.54357
chr19	17008935	5.917723
chr19	17008968	6.294494
chr19	17009492	6.368079
chr19	17010723	9.423831
chr19	17011222	10.482434
chr19	17013881	10.465375
chr19	17015573	10.341872
chr19	17015779	6.838048999999999
chr19	17017230	6.828695
chr19	17018431	6.822907
chr19	17018499	5.951563
chr19	17019591	5.682635
chr19	17020950	5.006498
chr19	17028175	3.732724
chr19	17029487	1.678102
chr19	17031058	1.6713970000000002
chr19	17037286	2.074321
chr19	17037346	2.534661
chr19	17037610	3.751347
chr19	17037775	3.7663699999999998
chr19	17038658	8.302715
chr19	17041742	5.308465
chr19	17042010	0.227656
chr19	17044162	0.226787
chr19	17047884	0.127409
chr19	17048969	0.089021
chr19	17049754	0.072404
chr19	17052851	0.069967
chr19	17053363	0.067011
chr19	17053590	0.067011
chr19	17056171	0.064525
chr19	17058948	0.063853
chr19	17060417	0.063597
chr19	17060772	0.063508
chr19	17062124	0.064178
chr19	17062424	0.064264
chr19	17062677	0.068858
chr19	17062753	0.069252
chr19	17063016	0.083597
chr19	17063127	0.10214
chr19	17063451	0.131548
chr19	17065947	0.171404
chr19	17067309	0.193841
chr19	17068979	0.535828
chr19	17069223	1.866028
chr19	17069337	1.965519
chr19	17069548	0.44718899999999995
chr19	17069925	0.4158589999999999
chr19	17070002	0.39063900000000007
chr19	17070055	0.311436
chr19	17071207	0.300406
chr19	17072129	0.287683
chr19	17076708	0.23466699999999996
chr19	17077514	0.178871
chr19	17078658	0.164527
chr19	17082708	0.250666
chr19	17082741	0.331766
chr19	17085187	0.560674
chr19	17085215	0.70987
chr19	17086202	0.442922
chr19	17086254	0.24934399999999998
chr19	17086907	0.249004
chr19	17088616	0.336989
chr19	17090710	0.028496999999999998
chr19	17093517	0.028245
chr19	17096201	0.028072000000000003
chr19	17101600	0.028270999999999998
chr19	17102182	0.028856
chr19	17103241	0.030619
chr19	17103254	0.032626
chr19	17103263	0.035048
chr19	17104571	0.072436
chr19	17104838	0.134055
chr19	17105665	0.212787
chr19	17105814	0.220702
chr19	17107741	0.26766
chr19	17108295	0.370437
chr19	17109531	0.4306920000000001
chr19	17111943	0.428565
chr19	17111974	0.480251
chr19	17113519	0.483486
chr19	17113545	0.48362900000000003
chr19	17113862	0.484062
chr19	17114318	1.40066
chr19	17115419	8.963934
chr19	17116153	18.52479
chr19	17116500	20.476419
chr19	17119477	20.476419
chr19	17121689	0.261667
chr19	17125793	0.261034
chr19	17128756	0.260766
chr19	17129434	0.260501
chr19	17129671	0.260497
chr19	17130324	0.260504
chr19	17130839	0.259667
chr19	17134273	0.227922
chr19	17135147	0.227922
chr19	17135402	0.200341
chr19	17135712	0.200316
chr19	17135927	0.190634
chr19	17135975	0.180995
chr19	17136051	0.170295
chr19	17145656	0.331662
chr19	17145713	0.6161
chr19	17145988	0.942742
chr19	17146992	6.335283
chr19	17148018	6.359268
chr19	17149311	4.748778
chr19	17149481	1.664198
chr19	17150430	1.6566510000000003
chr19	17151314	1.640696
chr19	17154434	1.6404780000000003
chr19	17157701	0.922009
chr19	17157974	0.569993
chr19	17159689	0.551736
chr19	17163083	0.552188
chr19	17167574	0.576084
chr19	17168169	0.577487
chr19	17168942	0.600103
chr19	17170447	0.634655
chr19	17170786	0.667609
chr19	17171440	0.747991
chr19	17172089	1.122821
chr19	17172493	1.6791230909090908
chr19	17172592	1.745591
chr19	17172594	2.029655
chr19	17172848	2.04968
chr19	17173133	2.064341
chr19	17173636	2.181058
chr19	17173788	2.436085
chr19	17175151	2.436001
chr19	17175629	2.424027
chr19	17181205	1.188636
chr19	17183487	0.622685
chr19	17183552	0.373395
chr19	17186286	0.374124
chr19	17187915	0.378278
chr19	17188084	0.382192
chr19	17191054	0.382349
chr19	17191071	0.381995
chr19	17191438	0.38170199999999993
chr19	17192965	0.380785
chr19	17193427	0.381153
chr19	17194631	0.386676
chr19	17195222	0.38702099999999995
chr19	17195988	0.396209
chr19	17196373	0.409913
chr19	17197296	0.422765
chr19	17200499	1.182012
chr19	17200633	1.14116
chr19	17200982	0.397956
chr19	17202183	0.282477
chr19	17202285	0.246501
chr19	17202613	0.219595
chr19	17204065	0.208344
chr19	17206443	0.208791
chr19	17206851	0.206455
chr19	17210075	0.446362
chr19	17210472	0.4482
chr19	17215758	1.8817740000000003
chr19	17219251	1.197229
chr19	17219842	0.714423
chr19	17225488	0.9138260000000001
chr19	17226095	1.695797
chr19	17226414	1.6581829999999997
chr19	17226499	1.60986
chr19	17226535	1.551959
chr19	17227224	1.548315
chr19	17229138	1.595548
chr19	17229591	1.876449
chr19	17234866	1.875997
chr19	17237565	1.373895
chr19	17238497	1.429105
chr19	17240726	4.190282
chr19	17242557	3.813198
chr19	17243777	0.764554
chr19	17244016	0.3726610000000001
chr19	17244740	0.198298
chr19	17252132	0.198319
chr19	17255469	0.588446
chr19	17256283	0.701314
chr19	17256626	0.815762
chr19	17256776	0.8657909999999999
chr19	17259275	0.86622
chr19	17259381	0.7760859999999999
chr19	17259393	0.775023
chr19	17260675	0.757572
chr19	17260759	0.732713
chr19	17260962	0.705914
chr19	17263391	0.540527
chr19	17263917	0.392237
chr19	17264404	0.318799
chr19	17266803	0.30854
chr19	17267350	0.302026
chr19	17271696	0.303715
chr19	17273458	0.320178
chr19	17276776	0.460822
chr19	17278895	0.548141
chr19	17281674	0.560945
chr19	17282206	0.562458
chr19	17283315	0.55612
chr19	17283695	0.549701
chr19	17285740	0.474058
chr19	17288667	0.304613
chr19	17294023	0.295214
chr19	17294201	0.300162
chr19	17298480	0.299701
chr19	17301590	0.301468
chr19	17306443	0.194166
chr19	17309480	0.186034
chr19	17310423	0.18324
chr19	17311593	0.185423
chr19	17311840	0.187146
chr19	17311986	0.190337
chr19	17312024	0.192209
chr19	17312142	0.194908
chr19	17312564	0.199697
chr19	17314123	0.193224
chr19	17314138	0.186973
chr19	17315692	0.12811
chr19	17320106	0.111814
chr19	17320166	0.092584
chr19	17325042	0.08222
chr19	17330679	0.181835
chr19	17337851	0.191754
chr19	17338152	0.202346
chr19	17339207	0.215392
chr19	17339229	0.22751100000000002
chr19	17341172	0.291514
chr19	17341718	0.447962
chr19	17345414	3.369634
chr19	17346388	3.4305100000000004
chr19	17347933	3.55054
chr19	17348131	3.767414
chr19	17348616	5.884457
chr19	17349973	6.384557000000001
chr19	17351690	5.861855
chr19	17351983	5.110884
chr19	17352857	3.049422
chr19	17353904	2.699206
chr19	17358225	2.46193
chr19	17358573	2.186585
chr19	17362924	2.303742
chr19	17365442	2.52625
chr19	17366509	11.161722
chr19	17373245	11.164457
chr19	17376811	5.438196
chr19	17377332	4.871641
chr19	17377582	4.072172
chr19	17377798	1.183959
chr19	17378148	0.644694
chr19	17378519	0.590609
chr19	17379088	0.58977
chr19	17379204	0.5889050000000001
chr19	17382801	0.588264
chr19	17387403	0.588226
chr19	17392086	0.589804
chr19	17393187	0.591786
chr19	17395367	0.590014
chr19	17395457	0.587699
chr19	17398559	0.587013
chr19	17401603	0.586699
chr19	17402906	0.586213
chr19	17403371	0.58602
chr19	17403631	0.584386
chr19	17412060	0.582471
chr19	17414505	1.7263629999999999
chr19	17415112	1.732774
chr19	17415248	1.732609
chr19	17418375	1.618321
chr19	17418940	1.418182
chr19	17418951	1.205303
chr19	17419071	1.214171
chr19	17419713	1.212636
chr19	17420100	1.348056
chr19	17420641	1.370576
chr19	17420841	1.425047
chr19	17422027	1.522067
chr19	17423884	1.536532
chr19	17424089	1.549693
chr19	17424737	1.548494
chr19	17427669	1.554739
chr19	17430208	2.810979
chr19	17430373	10.610637000000002
chr19	17430423	15.902972
chr19	17435901	15.897999
chr19	17436046	15.886799
chr19	17436370	14.287706
chr19	17436483	3.554835
chr19	17441497	0.7990949999999999
chr19	17441824	0.449785
chr19	17445245	0.272855
chr19	17452160	0.262179
chr19	17454059	0.260964
chr19	17456187	0.260322
chr19	17459393	0.260572
chr19	17460329	0.259838
chr19	17460957	0.2596
chr19	17464090	0.373781
chr19	17464493	0.523224
chr19	17464876	0.653819
chr19	17466093	0.65383
chr19	17466858	0.958962
chr19	17469175	0.952886
chr19	17469417	0.952744
chr19	17475621	0.744653
chr19	17477953	0.7521299999999999
chr19	17479472	0.766501
chr19	17482035	0.596746
chr19	17483257	0.500144
chr19	17483664	0.49793
chr19	17484891	0.48850000000000005
chr19	17489435	0.161893
chr19	17496366	0.252881
chr19	17496760	0.604521
chr19	17497707	0.23504400000000003
chr19	17500048	0.245084
chr19	17500681	5.679397000000001
chr19	17501442	7.906979
chr19	17504800	6.119659
chr19	17505232	5.196327
chr19	17505362	4.351432
chr19	17505516	1.488941
chr19	17505938	0.9343989999999999
chr19	17506024	0.538084
chr19	17510699	0.539002
chr19	17511582	0.539572
chr19	17517543	0.624471
chr19	17517778	1.135868
chr19	17518358	13.307751
chr19	17523124	17.724024
chr19	17523696	17.768716
chr19	17525731	10.543255
chr19	17526352	10.516239
chr19	17529508	5.306058
chr19	17531950	4.806679
chr19	17532055	3.7944979999999995
chr19	17532256	0.971265
chr19	17534919	0.804624
chr19	17535884	0.7801420000000001
chr19	17537541	0.765655
chr19	17538982	0.598822
chr19	17543611	0.597572
chr19	17544155	0.594148
chr19	17546866	0.59365
chr19	17549491	0.590498
chr19	17549799	0.586294
chr19	17550250	0.583755
chr19	17555058	0.583684
chr19	17556110	0.583842
chr19	17557161	0.583925
chr19	17560166	0.585013
chr19	17561576	0.585007
chr19	17561773	0.585299
chr19	17561829	0.585667
chr19	17564917	0.587266
chr19	17567268	0.596283
chr19	17567642	0.636023
chr19	17568418	0.625798
chr19	17568439	0.612802
chr19	17568788	0.595926
chr19	17569292	0.591973
chr19	17574324	0.591717
chr19	17577984	0.638493
chr19	17578005	0.683211
chr19	17580942	1.884922
chr19	17584640	2.821296
chr19	17585294	2.814058
chr19	17585880	2.811248
chr19	17586399	2.816829
chr19	17586911	2.815348
chr19	17587925	2.851598
chr19	17588440	2.900694
chr19	17589026	3.042438
chr19	17590171	5.360054
chr19	17601565	5.288506
chr19	17601902	5.14477
chr19	17602706	5.258447
chr19	17604374	2.637599
chr19	17605773	2.711098
chr19	17610566	2.357481
chr19	17617693	2.28901
chr19	17618339	2.018654
chr19	17619899	2.028879
chr19	17622075	2.049443
chr19	17624039	2.104691
chr19	17627657	5.329784
chr19	17631660	5.436562
chr19	17636661	5.443466
chr19	17639398	5.531456
chr19	17641880	9.221503
chr19	17642430	11.109489
chr19	17647559	5.693422
chr19	17649423	5.651086
chr19	17650131	5.652379
chr19	17652081	7.411772
chr19	17652100	9.677576
chr19	17654395	9.676432
chr19	17654594	9.67437
chr19	17654937	5.701741
chr19	17655257	5.699843
chr19	17656563	5.666893
chr19	17656980	5.662922
chr19	17658009	5.52231
chr19	17658357	3.6400840000000003
chr19	17658513	3.360111
chr19	17658699	3.186453
chr19	17658704	2.994357
chr19	17661907	3.626371
chr19	17662624	3.725615
chr19	17662953	3.700943
chr19	17663703	3.149587
chr19	17664376	2.651662
chr19	17664576	2.661881
chr19	17664815	2.54679
chr19	17664817	2.64967
chr19	17664870	2.672981
chr19	17665421	2.793938
chr19	17665450	3.028864
chr19	17665485	3.4952600000000005
chr19	17665522	4.288725
chr19	17665681	4.597621
chr19	17665682	4.888758
chr19	17666699	4.895826
chr19	17667327	4.921799
chr19	17668023	5.125769
chr19	17668550	5.203507
chr19	17669793	5.199989999999999
chr19	17671408	17.904524
chr19	17672210	17.90233
chr19	17675983	4.329201
chr19	17676521	4.330317
chr19	17677839	5.187904
chr19	17677980	5.805695
chr19	17677995	6.48234
chr19	17678131	6.488183
chr19	17678356	6.303185
chr19	17678600	4.238104
chr19	17681543	0.902166
chr19	17684551	0.900738
chr19	17685588	0.8637880000000001
chr19	17688746	0.862007
chr19	17689893	0.8608769999999999
chr19	17691113	0.856249
chr19	17692008	0.318939
chr19	17693915	0.31802
chr19	17694667	0.318585
chr19	17697092	0.328405
chr19	17698189	3.067675
chr19	17702688	6.136768
chr19	17709596	6.463153000000001
chr19	17710017	8.154146
chr19	17712016	8.168608
chr19	17716094	4.215164
chr19	17716388	3.230255
chr19	17716448	0.931846
