Chromosome	Position(bp)	Rate(cM/Mb)
chr13	32663944	0.000872
chr13	32664414	0.000872
chr13	32666528	0.000859
chr13	32667053	0.000857
chr13	32668398	0.000857
chr13	32669296	0.0008570000000000001
chr13	32670590	0.000857
chr13	32670719	0.000864
chr13	32671568	0.000869
chr13	32672693	0.0008690000000000001
chr13	32675329	0.0008690000000000001
chr13	32676595	0.000891
chr13	32678548	0.000891
chr13	32681234	0.002969
chr13	32682850	0.04460900000000001
chr13	32684365	0.010539
chr13	32684928	0.000675
chr13	32686130	0.000579
chr13	32689577	0.000559
chr13	32691687	0.000559
chr13	32691797	0.000551
chr13	32692147	0.000538
chr13	32692176	0.000538
chr13	32693515	0.000519
chr13	32694436	0.000508
chr13	32694914	0.000504
chr13	32695016	0.000504
chr13	32696214	0.000503
chr13	32697637	0.000503
chr13	32698029	0.000503
chr13	32698297	0.000503
chr13	32699548	0.000503
chr13	32702949	0.000503
chr13	32703489	0.000503
chr13	32706422	0.000503
chr13	32706538	0.000503
chr13	32707695	0.000503
chr13	32708264	0.000531
chr13	32710508	0.001121
chr13	32715613	0.1903
chr13	32719131	0.013327
chr13	32724396	0.000425
chr13	32728320	0.001065
chr13	32731612	0.288461
chr13	32733221	0.181813
chr13	32733280	0.077599
chr13	32733547	0.066707
chr13	32733572	0.054655
chr13	32735426	0.055572
chr13	32736554	0.047798
chr13	32736868	0.02991939253647587
chr13	32740432	0.026626
chr13	32740833	0.025075
chr13	32741068	0.022483999999999997
chr13	32741442	0.021509000000000004
chr13	32743076	0.021385
chr13	32743556	0.021194
chr13	32743964	0.021155
chr13	32746907	0.021199
chr13	32746953	0.021570999999999996
chr13	32747769	0.021571
chr13	32748278	0.453061
chr13	32749348	0.010018
chr13	32750558	0.010018
chr13	32751641	0.010031
chr13	32751995	0.010031
chr13	32753864	0.010031
chr13	32754269	0.010255
chr13	32754487	0.010557
chr13	32756282	0.019656
chr13	32756397	0.029135
chr13	32757339	0.098199
chr13	32757615	0.196547
chr13	32757748	0.27729
chr13	32758510	0.200942
chr13	32759230	0.19514
chr13	32759738	0.194714
chr13	32759876	0.193889
chr13	32761421	0.193889
chr13	32761453	0.05495
chr13	32763075	0.05495
chr13	32763288	0.05495
chr13	32763440	0.05495
chr13	32763753	0.03582
chr13	32764222	0.010547
chr13	32766448	0.009354
chr13	32767679	0.009072
chr13	32770638	0.009072
chr13	32770965	0.009007
chr13	32774430	0.009007
chr13	32775203	0.009003
chr13	32775707	0.008998
chr13	32776878	0.008998
chr13	32777857	0.008998
chr13	32780298	0.009024
chr13	32781199	0.009024
chr13	32782063	0.009024
chr13	32783139	0.009054
chr13	32784455	1.029762
chr13	32785715	0.953924
chr13	32785888	0.858379
chr13	32786336	0.12491300000000001
chr13	32789427	1.183665
chr13	32789739	0.197567
chr13	32791632	0.04528100000000001
chr13	32792405	0.045281
chr13	32793991	0.722173
chr13	32794897	0.207199
chr13	32795462	0.08613
chr13	32795679	0.027581
chr13	32795719	0.024425
chr13	32796721	0.021097
chr13	32797482	0.020737
chr13	32797828	0.020502
chr13	32798919	0.02039
chr13	32799755	0.020365
chr13	32800245	0.020302
chr13	32800484	0.020881
chr13	32801709	0.02145
chr13	32801980	0.023922
chr13	32802184	3.027164
chr13	32802746	3.470788
chr13	32804647	0.578049
chr13	32805238	0.585141
chr13	32805975	0.585664
chr13	32806648	0.759254
chr13	32806701	1.055932
chr13	32806767	1.584633
chr13	32806832	1.807825
chr13	32806887	1.987505
chr13	32806987	2.413113
chr13	32807106	1.384973
chr13	32807451	1.472635
chr13	32807890	1.406953
chr13	32808144	1.177278
chr13	32808154	0.961716
chr13	32808836	0.887326
chr13	32808965	0.8497510000000001
chr13	32809273	0.839655
chr13	32809394	0.834205
chr13	32809644	0.831603
chr13	32811442	0.8492069999999999
chr13	32811789	1.117514
chr13	32812527	0.8871520000000002
chr13	32813108	0.660777
chr13	32813361	0.605888
chr13	32816899	0.627388
chr13	32818513	0.629301
chr13	32819204	0.92689
chr13	32820266	2.845361
chr13	32820332	2.903904
chr13	32820838	2.9665499999999994
chr13	32821235	2.9923600000000006
chr13	32822217	1.74532
chr13	32822222	0.6892819999999998
chr13	32822334	0.507576
chr13	32822535	0.503587
chr13	32822560	0.503101
chr13	32822662	0.503016
chr13	32824801	0.270235
chr13	32828713	0.270255
chr13	32828937	0.270271
chr13	32829092	0.270312
chr13	32830899	0.270312
chr13	32831578	0.287257
chr13	32831939	0.324738
chr13	32832055	0.37919800000000004
chr13	32832936	0.429286
chr13	32833437	0.289977
chr13	32834275	0.236403
chr13	32835352	0.23362
chr13	32835530	0.232198
chr13	32835774	0.23014699999999996
chr13	32837365	0.22084899999999996
chr13	32837693	0.213166
chr13	32837909	0.204718
chr13	32838315	0.200106
chr13	32838724	0.1942
chr13	32839770	0.187601
chr13	32839827	0.18087
chr13	32840034	0.171602
chr13	32840501	0.161016
chr13	32840950	0.151752
chr13	32845649	0.153707
chr13	32845904	0.155634
chr13	32846041	0.157805
chr13	32846733	0.159411
chr13	32846782	0.160878
chr13	32847049	0.160878
chr13	32847085	0.162934
chr13	32847548	0.164459
chr13	32847565	0.166019
chr13	32848164	0.167337
chr13	32849062	0.167337
chr13	32849507	0.169249
chr13	32849633	0.170684
chr13	32851185	0.17429
chr13	32851530	0.17832
chr13	32855087	0.197286
chr13	32855606	0.212893
chr13	32856907	0.193763
chr13	32857118	0.151837
chr13	32860050	0.117029
chr13	32860287	0.091174
chr13	32860775	0.076012
chr13	32866204	0.076007
chr13	32870046	0.076055
chr13	32871027	0.076061
chr13	32871818	0.076093
chr13	32872615	0.076353
chr13	32872795	0.077601
chr13	32875070	0.146163
chr13	32875557	0.254033
chr13	32875725	0.383377
chr13	32877524	0.38370699999999996
chr13	32878220	0.383707
chr13	32878516	0.38348699999999997
chr13	32879311	0.347353
chr13	32879722	0.347332
chr13	32880018	0.31798
chr13	32880547	0.31782
chr13	32881944	0.317667
chr13	32883623	0.317623
chr13	32884180	0.317627
chr13	32884333	0.316741
chr13	32884976	0.316751
chr13	32886403	0.316685
chr13	32888536	0.204849
chr13	32889713	0.024188
chr13	32889854	0.024173
chr13	32890818	0.014562
chr13	32892340	0.014341
chr13	32892404	0.014339
chr13	32892414	0.014306
chr13	32892639	0.014306
chr13	32893045	0.014334
chr13	32893325	0.014374
chr13	32894039	0.015876
chr13	32894318	0.033906
chr13	32894394	0.053909
chr13	32894657	0.09505
chr13	32894709	0.151639
chr13	32894827	0.339615
chr13	32894873	0.686354
chr13	32895885	0.691586
chr13	32896953	0.584697
chr13	32897599	0.577671
chr13	32897802	0.305328
chr13	32898545	0.233463
chr13	32899032	0.258569
chr13	32899067	0.283608
chr13	32899177	0.340434
chr13	32899271	0.432619
chr13	32899522	0.610117
chr13	32899956	0.839497
chr13	32899987	1.389901
chr13	32900337	1.243507
chr13	32900525	0.965467
chr13	32901914	0.979896
chr13	32902801	1.099617
chr13	32902900	1.337382
chr13	32902958	1.803959
chr13	32904739	6.603995
chr13	32905313	6.536485
chr13	32905616	2.212677
chr13	32905685	0.798263
chr13	32906119	0.779675
chr13	32906331	0.582634
chr13	32906438	0.582198
chr13	32906525	0.581976
chr13	32906575	0.103383
chr13	32907156	0.103775
chr13	32907167	0.102786
chr13	32907213	0.10379000000000001
chr13	32907655	0.105055
chr13	32908244	0.113394
chr13	32908351	0.144725
chr13	32908597	0.355032
chr13	32908683	0.773288
chr13	32908906	1.099445
chr13	32909086	2.041088
chr13	32909112	2.041104
chr13	32909156	7.943475000000001
chr13	32909464	7.090339
chr13	32909981	7.062194
chr13	32910915	0.348275
chr13	32911243	0.34779999999999994
chr13	32911338	5.549715
chr13	32911823	5.547079
chr13	32912391	0.518552
chr13	32914811	0.40250499999999995
chr13	32915198	0.362071
chr13	32915534	0.361684
chr13	32916415	0.361898
chr13	32916919	0.363664
chr13	32916989	0.364534
chr13	32917586	0.37053
chr13	32918632	2.932991
chr13	32919205	2.20613
chr13	32919714	2.19319
chr13	32920894	2.135639
chr13	32922211	0.325272
chr13	32922533	3.272508
chr13	32922761	0.113977
chr13	32923897	0.145509
chr13	32924032	0.178788
chr13	32924195	0.198601
chr13	32924420	0.218094
chr13	32924577	0.232795
chr13	32924800	0.246556
chr13	32925650	0.24604899999999996
chr13	32926705	0.245289
chr13	32926952	0.245934
chr13	32927419	1.191937
chr13	32927519	1.799884
chr13	32927681	0.551411
chr13	32927728	0.020268
chr13	32927892	0.017659
chr13	32928075	0.017612
chr13	32928315	0.017612
chr13	32928632	0.017635
chr13	32928842	0.017592
chr13	32930507	0.017651
chr13	32931958	1.639363
chr13	32932241	0.978938
chr13	32932598	0.982458
chr13	32932674	0.9853659999999999
chr13	32932949	1.01578
chr13	32933129	1.073104
chr13	32934318	1.072206
chr13	32934596	29.843069
chr13	32934659	29.906244000000004
chr13	32934698	33.464153
chr13	32934892	42.39937
chr13	32934941	73.681881
chr13	32934954	73.681881
chr13	32935628	58.501543999999996
chr13	32935958	43.511775
chr13	32936059	40.160081
chr13	32936075	22.558989999999998
chr13	32936122	0.833559
chr13	32936191	0.520049
chr13	32936494	0.51815
chr13	32936753	0.518024
chr13	32936909	0.519727
chr13	32936969	0.51956
chr13	32937179	0.779607
chr13	32937360	0.842143
chr13	32937651	0.564734
chr13	32938676	0.56789
chr13	32939780	0.574776
chr13	32939884	0.57964
chr13	32940237	0.580867
chr13	32940409	0.653621
chr13	32940974	3.885137
chr13	32941196	3.9913010000000004
chr13	32941285	3.992476
chr13	32941301	3.994425
chr13	32941500	15.362185999999998
chr13	32942310	15.356729
chr13	32943549	15.233666
chr13	32943653	0.676077
chr13	32944673	0.516443
chr13	32944699	0.36021
chr13	32945982	0.354834
chr13	32946796	0.326006
chr13	32946956	0.308298
chr13	32947096	0.300119
chr13	32947185	0.293984
chr13	32947379	0.292594
chr13	32947476	0.292779
chr13	32947740	0.291408
chr13	32948517	0.303347
chr13	32948887	0.303197
chr13	32949442	0.303917
chr13	32949758	0.30304
chr13	32950075	0.302921
chr13	32950116	0.299094
chr13	32950310	0.296423
chr13	32950488	0.296325
chr13	32950652	0.296296
chr13	32950689	0.295684
chr13	32951301	0.316462
chr13	32951712	0.705169
chr13	32952041	0.705893
chr13	32952260	0.9
chr13	32952360	0.9030210000000001
chr13	32952365	0.914843
chr13	32952427	0.917752
chr13	32953124	2.353274
chr13	32953264	2.572836
chr13	32953391	2.9213110000000007
chr13	32953583	2.153097
chr13	32953594	1.904363
chr13	32954318	1.973439
chr13	32954349	1.981805
chr13	32954375	1.9927520000000003
chr13	32954393	2.03379
chr13	32955126	2.044687
chr13	32956017	2.06229
chr13	32956375	2.008792
chr13	32956644	1.225225
chr13	32956713	0.535976
chr13	32956739	0.281922
chr13	32957082	0.275436
chr13	32957296	0.26664
chr13	32957747	0.263378
chr13	32957890	0.260392
chr13	32957961	0.257457
chr13	32958228	0.256935
chr13	32958338	0.29504
chr13	32958461	1.234072
chr13	32959097	1.49166
chr13	32959131	1.720573
chr13	32959679	2.963775
chr13	32960004	2.963014
chr13	32960020	2.868713
chr13	32960600	2.005674
chr13	32960621	1.464825
chr13	32960761	1.381894
chr13	32960788	1.322455
chr13	32961046	0.516981
chr13	32961899	0.318361
chr13	32961946	0.172169
chr13	32962022	0.082054
chr13	32962061	0.025658
chr13	32962269	0.02339
chr13	32966161	0.023415
chr13	32966767	0.097136
chr13	32966867	0.248545
chr13	32968371	1.984598
chr13	32969149	8.986468
chr13	32969525	12.980098
chr13	32970216	10.333931
chr13	32970373	0.7492020000000001
chr13	32970607	0.560081
chr13	32971452	0.438956
chr13	32972207	0.43413799999999997
chr13	32972246	0.431504
chr13	32972978	0.466626
chr13	32973150	0.49243
chr13	32973160	0.520343
chr13	32973635	0.524475
chr13	32973707	0.528233
chr13	32973914	0.541747
chr13	32973994	0.560288
chr13	32974421	0.610669
chr13	32974791	0.658904
chr13	32974894	0.708388
chr13	32974966	0.740321
chr13	32975118	0.747698
chr13	32975249	0.74252
chr13	32975560	0.729423
chr13	32975742	0.684051
chr13	32975918	0.612309
chr13	32975953	0.547111
chr13	32976407	0.50489
chr13	32976476	0.46631999999999996
chr13	32976576	0.449034
chr13	32976760	0.44145
chr13	32976888	0.436399
chr13	32977033	0.635807
chr13	32977061	0.631602
chr13	32977324	0.630168
chr13	32977937	4.399276
chr13	32977974	5.344573
chr13	32978115	35.017653
chr13	32978544	67.814788
chr13	32978703	67.814788
chr13	32978721	67.814788
chr13	32979233	67.814788
chr13	32979300	67.814788
chr13	32979370	67.814788
chr13	32979379	67.814788
chr13	32979411	67.814788
chr13	32979423	67.798905
chr13	32979442	67.798905
chr13	32979511	56.233427
chr13	32979645	18.936455
chr13	32980164	13.732899
chr13	32980214	3.140237
chr13	32980367	2.932788
chr13	32980757	2.93064
chr13	32981042	2.933883
chr13	32981139	2.939309
chr13	32981169	2.9443899999999994
chr13	32981182	2.951474
chr13	32981257	2.956921
chr13	32981449	0.599138
chr13	32982805	0.591325
chr13	32983035	4.514883
chr13	32983117	7.238556
chr13	32983329	7.491933
chr13	32983462	7.490498
chr13	32983509	7.490403
chr13	32983539	5.854478
chr13	32983694	5.854361
chr13	32984449	0.418893
chr13	32984989	0.41839
chr13	32985168	0.416899
chr13	32985896	0.415882
chr13	32986355	0.413841
chr13	32987064	0.409822
chr13	32987382	0.406166
chr13	32987446	0.402538
chr13	32987536	0.400318
chr13	32988367	0.401647
chr13	32989650	10.721879
chr13	32990200	10.741635
chr13	32990725	10.764475
chr13	32991352	10.761985
chr13	32991421	10.756612000000002
chr13	32991860	10.705739
chr13	32992027	3.196753
chr13	32992084	0.364123
chr13	32992917	0.351367
chr13	32993389	0.349745
chr13	32993922	0.350077
chr13	32994071	0.350091
chr13	32994409	0.349737
chr13	32995076	0.350035
chr13	32995619	0.351297
chr13	32995696	0.354559
chr13	32995935	0.360016
chr13	32996181	0.364154
chr13	32996940	0.41875799999999996
chr13	32997675	0.428082
chr13	32998251	0.443021
chr13	32998661	0.270801
chr13	32998809	0.17910899999999996
chr13	32998916	0.143994
chr13	32999291	0.141327
chr13	32999835	0.141441
chr13	33000022	0.142679
chr13	33000184	0.162096
chr13	33000284	3.958748
chr13	33000419	0.24687799999999996
chr13	33000700	0.246946
chr13	33001837	1.997551
chr13	33002684	2.807229
chr13	33003772	2.770841
chr13	33004274	2.184607
chr13	33004390	1.626487
chr13	33005612	0.331054
chr13	33008508	0.328983
chr13	33008666	0.3287419999999999
chr13	33009113	0.327639
chr13	33010819	0.330406
chr13	33013514	11.410713
chr13	33014800	14.023649
chr13	33017932	20.504877
chr13	33018055	21.031605999999996
chr13	33018271	17.657675
chr13	33018962	10.011414
chr13	33019132	0.611869
chr13	33022051	0.716079
chr13	33023795	0.510519
chr13	33024488	0.475374
chr13	33024849	0.465056
chr13	33025060	0.460142
chr13	33025945	0.449434
chr13	33026086	0.426802
chr13	33026095	0.405062
chr13	33026139	0.378838
chr13	33026409	0.296803
chr13	33026677	0.162644
chr13	33027104	0.072914
chr13	33027446	0.055958
chr13	33027888	0.054902000000000006
chr13	33029390	0.05598
chr13	33030047	0.059264
chr13	33030183	0.066066
chr13	33030213	0.071809
chr13	33030462	0.08686644219066937
chr13	33030955	0.744569
chr13	33031064	0.807482
chr13	33031920	0.939913
chr13	33032532	0.9403500000000001
chr13	33032542	0.9855949999999999
chr13	33032891	0.992096
chr13	33033182	0.490709
chr13	33033677	0.349407
chr13	33034820	0.331955
chr13	33035145	0.331356
chr13	33035787	0.199658
chr13	33035800	0.500915
chr13	33036014	1.181312
chr13	33036574	0.04844
chr13	33036977	0.109111
chr13	33037056	0.103829
chr13	33037228	0.10049800000000002
chr13	33038142	0.100071
chr13	33038689	0.099975
chr13	33038702	0.122499
chr13	33038995	0.140367
chr13	33039066	0.140409
chr13	33039158	0.15992
chr13	33039442	0.15986899999999998
chr13	33039909	0.159956
chr13	33041811	0.428875
chr13	33041930	1.120936
chr13	33041960	1.120936
chr13	33043037	1.109463
chr13	33043525	1.001677
chr13	33043649	0.9463599999999999
chr13	33045885	4.81091
chr13	33045958	3.1683580000000005
chr13	33046288	6.084519
chr13	33046936	6.080537
chr13	33047171	0.697015
chr13	33047195	0.564985
chr13	33048225	0.053146
chr13	33048558	0.051684
chr13	33048680	0.051631
chr13	33048745	0.051635
chr13	33048825	0.051642
chr13	33048827	0.051642
chr13	33049027	0.051641
chr13	33049797	0.051667
chr13	33050038	0.05173899999999999
chr13	33050208	0.052436
chr13	33050248	0.05392899999999999
chr13	33050343	6.661608
chr13	33050416	6.663320000000001
chr13	33050752	4.881166
chr13	33050794	0.45873600000000003
chr13	33050999	0.465005
chr13	33051007	0.47187099999999993
chr13	33051078	0.478814
chr13	33052885	0.532006
chr13	33052926	0.584249
chr13	33053321	0.651232
chr13	33053556	0.682816
chr13	33053623	0.667846
chr13	33053721	0.686904
chr13	33054056	0.785012
chr13	33054420	1.09299
chr13	33054852	0.84976
chr13	33055520	1.454101
chr13	33055918	0.186125
chr13	33056892	0.183847
chr13	33057594	0.185667
chr13	33057870	0.186107
chr13	33060145	0.285355
chr13	33061326	0.307665
chr13	33061698	0.295847
chr13	33061802	0.274038
chr13	33062269	0.278274
chr13	33063465	0.276614
chr13	33066938	0.293933
chr13	33067646	0.38672499999999993
chr13	33067879	0.538789
chr13	33068014	0.683385
chr13	33068578	0.777143
chr13	33068870	0.779189
chr13	33069339	0.870166
chr13	33069535	0.870504
chr13	33069767	7.781385
chr13	33069966	7.7762270000000004
chr13	33070261	7.701918000000001
chr13	33070400	3.543583
chr13	33071247	3.5384200000000003
chr13	33071335	3.280009
chr13	33071629	0.331057
chr13	33072313	0.32196
chr13	33072704	0.32023
chr13	33073491	0.320079
chr13	33074210	0.320176
chr13	33074722	0.320755
chr13	33074917	0.321492
chr13	33075809	0.323109
chr13	33076142	0.324641
chr13	33076874	0.323797
chr13	33077368	0.32418
chr13	33077404	0.323802
chr13	33077736	0.324518
chr13	33078447	0.347742
chr13	33078553	0.347954
chr13	33078718	1.438228
chr13	33078843	1.438305
chr13	33079202	0.352576
chr13	33080723	0.349306
chr13	33080871	0.346564
chr13	33081777	0.34507
chr13	33082066	0.343726
chr13	33082541	0.342665
chr13	33083063	0.356086
chr13	33083484	0.699449
chr13	33083551	1.233777
chr13	33083565	1.3000329999999998
chr13	33083620	1.37434
chr13	33083659	1.617589
chr13	33084049	1.906704
chr13	33084064	2.23174
chr13	33084133	2.697398
chr13	33084273	3.2087309999999998
chr13	33084771	3.243453
chr13	33086597	3.092768
chr13	33086648	2.14342
chr13	33086707	1.220769
chr13	33086796	0.646629
chr13	33086862	0.338177
chr13	33088048	0.33919199999999994
chr13	33088975	0.340311
chr13	33089144	0.340277
chr13	33089331	0.341655
chr13	33090747	0.347876
chr13	33090921	0.354852
chr13	33091239	0.370108
chr13	33091772	0.403443
chr13	33092037	0.507902
chr13	33092147	0.9349649999999999
chr13	33092189	1.675323
chr13	33092243	3.6734980000000004
chr13	33093152	2.418825
chr13	33093328	0.465621
chr13	33093841	0.451278
chr13	33093944	0.424411
chr13	33096001	12.834461
chr13	33097938	8.453848
chr13	33098214	3.6814980000000004
chr13	33098393	0.10268
chr13	33099625	0.102497
chr13	33100112	0.102291
chr13	33100249	0.102122
chr13	33101399	0.102106
chr13	33102435	0.103871
chr13	33103236	0.105791
chr13	33103834	0.156861
chr13	33103851	0.162979
chr13	33103928	0.261336
chr13	33104368	2.09675
chr13	33104992	2.406124
chr13	33105803	6.743921
chr13	33105907	6.669316
chr13	33106033	6.053835
chr13	33106095	0.579777
chr13	33106523	0.540921
chr13	33106717	0.51869
chr13	33107030	0.523075
chr13	33107181	0.541511
chr13	33108057	0.521522
chr13	33108110	0.521935
chr13	33108600	0.500527
chr13	33108920	0.500612
chr13	33111484	0.502087
chr13	33111530	0.503216
chr13	33111928	0.504365
chr13	33115601	1.074004
chr13	33115859	2.086953
chr13	33116945	2.09957
chr13	33117816	2.112895
chr13	33119114	2.121183
chr13	33119700	1.643138
chr13	33119983	1.5903339999999997
chr13	33120735	0.10717
chr13	33121239	0.0899
chr13	33122423	0.36813
chr13	33122563	1.11546
chr13	33122564	1.876259
chr13	33122684	2.498142
chr13	33123312	2.497607
chr13	33123725	3.021388
chr13	33123977	3.0202280000000004
chr13	33124751	2.702624
chr13	33124871	0.7475
chr13	33124969	0.785769
chr13	33125518	0.575145
chr13	33125845	0.327315
chr13	33126237	0.349748
chr13	33126781	0.913442
chr13	33126928	1.1072
chr13	33127210	0.173194
chr13	33128356	0.11318600000000001
chr13	33128446	0.069755
chr13	33128570	0.044665
chr13	33128732	0.035218
chr13	33129519	0.034731
chr13	33129928	0.034447
chr13	33130017	0.034488
chr13	33130153	0.034488
chr13	33130369	0.034781
chr13	33130723	0.099663
chr13	33130918	0.505869
chr13	33130942	0.809971
chr13	33132042	0.042963
chr13	33132217	0.013951000000000002
chr13	33132275	0.00783
chr13	33133081	0.007829
chr13	33133303	0.007829
chr13	33133506	0.007829
chr13	33133628	0.007829
chr13	33133693	0.00783
chr13	33134525	0.00783
chr13	33134652	0.00783
chr13	33134806	0.007825
chr13	33135056	0.007822
chr13	33135284	0.007822
chr13	33135666	0.007829
chr13	33136300	0.007829
chr13	33136354	0.007826
chr13	33136508	0.007826
chr13	33136683	0.007823
chr13	33136699	0.007852
chr13	33136741	0.007853
chr13	33136817	0.007864
chr13	33136891	0.007886
chr13	33137297	0.077189
chr13	33137688	0.219763
chr13	33137737	0.345518
chr13	33138515	0.615513
chr13	33138648	0.9852920000000001
chr13	33139270	0.97808
chr13	33139282	0.412648
chr13	33139691	0.412648
chr13	33139778	0.015908
chr13	33139951	0.015974
chr13	33140315	0.015974
chr13	33141135	0.01619
chr13	33141300	0.029735
chr13	33141960	0.029735
chr13	33142864	0.561791
chr13	33143875	0.020013
chr13	33144047	0.018273
chr13	33144905	2.227069
chr13	33145228	0.020622
chr13	33145430	0.019773
chr13	33146012	0.019812
chr13	33146507	0.846229
chr13	33146529	2.155904
chr13	33146540	2.844175
chr13	33146653	1.143864
chr13	33146703	0.507166
chr13	33146753	0.131107
chr13	33146783	0.026739
chr13	33146976	0.026543
chr13	33146986	0.026241
chr13	33147407	0.025918
chr13	33148326	0.025922
chr13	33148432	0.025922
chr13	33148532	0.025877
chr13	33149107	0.920659
chr13	33149649	0.9415959999999999
chr13	33149720	1.8728400000000003
chr13	33150400	1.276919
chr13	33150532	0.985045
chr13	33151249	0.054431
chr13	33151684	0.054308
chr13	33151819	0.054294
chr13	33151994	0.054327
chr13	33152174	0.056797
chr13	33152400	1.856096
chr13	33152594	1.89488
chr13	33152755	1.8946140000000002
chr13	33152845	1.894764
chr13	33153011	1.894752
chr13	33153468	5.82986
chr13	33154049	5.760957
chr13	33154216	5.764378
chr13	33154695	4.246279
chr13	33154794	1.575231
chr13	33154895	0.9970330000000001
chr13	33156058	0.806406
chr13	33156089	0.67095
chr13	33156138	0.561596
chr13	33157097	0.55711
chr13	33158303	0.254155
chr13	33159178	0.18086200000000002
chr13	33161103	0.180092
chr13	33163913	0.180237
chr13	33165290	0.18028400000000003
chr13	33165492	0.180341
chr13	33165946	0.180703
chr13	33166080	0.206997
chr13	33166488	0.268202
chr13	33167040	0.7158569999999999
chr13	33167422	0.718904
chr13	33167452	0.878611
chr13	33167555	0.878517
chr13	33167579	0.9747100000000001
chr13	33167663	1.017772
chr13	33167791	1.0514
chr13	33167821	1.092
chr13	33167847	1.132113
chr13	33168157	1.330805
chr13	33168296	1.6300570000000003
chr13	33168491	1.666465
chr13	33168753	1.659256
chr13	33168901	3.3217369999999997
chr13	33168953	9.137103
chr13	33169210	10.903843
chr13	33170582	3.6889009999999995
chr13	33170961	1.286595
chr13	33171221	1.286463
chr13	33171456	1.273162
chr13	33171505	1.280703
chr13	33172392	0.621845
chr13	33172613	0.582261
chr13	33173321	0.582042
chr13	33173883	0.58194
chr13	33173919	0.582109
chr13	33174225	0.582094
chr13	33174391	0.582085
chr13	33174611	0.583188
chr13	33174641	0.584176
chr13	33174657	0.58542
chr13	33175833	0.586891
chr13	33175978	0.588083
chr13	33176044	0.5882379999999999
chr13	33176156	0.589406
chr13	33176257	0.59045
chr13	33176847	0.590868
chr13	33177002	0.591012
chr13	33178729	4.779197
chr13	33179218	4.668766
chr13	33179667	0.502666
chr13	33180379	0.501602
chr13	33180404	0.500767
chr13	33180836	0.500638
chr13	33181123	0.502598
chr13	33181148	0.505179
chr13	33181727	1.135152
chr13	33182335	1.153062
chr13	33182475	1.29139
chr13	33182700	2.16753
chr13	33182722	2.809105
chr13	33182766	3.430271
chr13	33182915	3.457964
chr13	33183678	6.411115
chr13	33183876	6.411115
chr13	33183948	3.455764
chr13	33184145	3.268297
chr13	33186600	2.348655
chr13	33186681	1.061029
chr13	33186789	1.120206
chr13	33186874	1.088817
chr13	33187128	1.155333
chr13	33187273	1.172714
chr13	33187318	1.180334
chr13	33188016	1.179703
chr13	33188351	1.17933
chr13	33188636	1.012428
chr13	33188697	0.842124
chr13	33189594	0.762813
chr13	33191130	0.762659
chr13	33192026	0.764188
chr13	33192439	0.764814
chr13	33192981	0.765552
chr13	33193000	0.766275
chr13	33193563	0.767172
chr13	33194210	0.767899
chr13	33194965	0.7724159999999999
chr13	33195636	0.781868
chr13	33198186	0.78612
chr13	33198374	0.791717
chr13	33198655	0.800755
chr13	33198973	0.836965
chr13	33201365	2.804683
chr13	33201516	4.032125
chr13	33201882	26.63975
chr13	33202046	35.901541
chr13	33202253	62.479965
chr13	33202369	63.162651
chr13	33202689	63.162651
chr13	33202766	63.162651
chr13	33202941	63.162651
chr13	33203069	63.162651
chr13	33203265	63.162651
chr13	33203345	63.162651
chr13	33203761	58.065454
chr13	33204232	32.901765
chr13	33204332	0.503278
chr13	33205427	0.494197
chr13	33207244	0.512613
chr13	33207377	0.546042
chr13	33207395	0.583134
chr13	33207628	0.681713
chr13	33207759	0.812457
chr13	33208369	0.861972
chr13	33208648	0.888891
chr13	33209484	0.891393
chr13	33209585	0.892545
chr13	33209712	0.897274
chr13	33210350	0.900098
chr13	33210529	0.904701
chr13	33210884	0.90973
chr13	33210888	0.911378
chr13	33211021	0.915726
chr13	33211314	0.9159909999999999
chr13	33211343	0.9226020000000001
chr13	33211426	0.923207
chr13	33211548	0.942315
chr13	33211759	0.95714
chr13	33212204	1.030793
chr13	33212389	1.043748
chr13	33212478	1.544423
chr13	33212512	2.260726
chr13	33213082	2.048786
chr13	33213385	1.534271
chr13	33213436	0.641985
chr13	33214177	0.569223
chr13	33215008	0.561596
chr13	33215651	0.554962
chr13	33215672	0.550139
chr13	33218804	0.365451
chr13	33219334	0.266752
chr13	33220997	0.241525
chr13	33221291	0.2108
chr13	33224125	0.207596
chr13	33225265	0.22245500000000004
chr13	33225358	0.239283
chr13	33225764	0.280663
chr13	33226393	0.28914
chr13	33227400	0.255597
chr13	33227463	0.25728
chr13	33227831	0.9721549999999999
chr13	33227980	0.970319
chr13	33228709	0.23924599999999996
chr13	33229418	0.228636
chr13	33229483	0.220972
chr13	33230327	0.220975
chr13	33231148	0.218371
chr13	33231322	0.21841
chr13	33231344	0.218434
chr13	33231581	0.21857500000000002
chr13	33231747	0.218543
chr13	33233009	0.200805
chr13	33234118	0.203025
chr13	33234798	0.632094
chr13	33236520	0.632181
chr13	33237115	0.520453
chr13	33238039	0.514107
chr13	33238047	0.200262
chr13	33238433	0.06028499999999999
chr13	33239543	0.05775500000000001
chr13	33241366	0.057763
chr13	33243145	0.05831
chr13	33243510	0.063908
chr13	33243880	0.079226
chr13	33244224	0.100689
chr13	33244252	0.145777
chr13	33244631	0.128564
chr13	33245117	0.314835
chr13	33245188	0.314835
chr13	33246226	0.384627
chr13	33246502	0.396649
